file,line,keyword,code_snippet,risk_level,explanation,needs_modification
src/stage5_pd_two_cluster_phenotyping.py,611,cluster,mask = labels == cluster,warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,617,cluster,"label=f""Cluster {cluster}"",",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,622,cluster,"ax.legend(title=""Main cluster label"")",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,628,cluster,def plot_cluster_sizes(metrics: pd.DataFrame) -> None:,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,630,id,"plot_data[""candidate""] = (",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,635,cluster,"+ plot_data[""clustering_method""]",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,639,cluster,"ax.bar(np.arange(plot_data.shape[0]), plot_data[""smaller_cluster_ratio""], color=colors)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,640,id,"ax.axhline(0.10, color=""#cc3311"", linestyle=""--"", linewidth=1.2, label=""0.10 threshold"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,642,id,"ax.set_xticklabels(plot_data[""candidate""], rotation=75, ha=""right"", fontsize=7)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,643,cluster,"ax.set_ylabel(""Smaller cluster ratio"")",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,644,id,"ax.set_title(""Stage 5 Candidate Cluster Size Balance"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,647,cluster,"fig.savefig(FIGURES_DIR / ""stage5_cluster_size_comparison.png"", dpi=220)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,647,stage5_cluster,"fig.savefig(FIGURES_DIR / ""stage5_cluster_size_comparison.png"", dpi=220)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,652,cluster,"plot_data = top_features.sort_values(""cohens_d_cluster1_minus_cluster0"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,654,cluster,"plot_data[""cohens_d_cluster1_minus_cluster0""] >= 0,",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,661,cluster,"plot_data[""cohens_d_cluster1_minus_cluster0""],",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,664,id,"ax.axvline(0, color=""#333333"", linewidth=0.8)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,665,cluster,"ax.set_xlabel(""Cohen's d (cluster 1 minus cluster 0)"")",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,669,cluster,"fig.savefig(FIGURES_DIR / ""stage5_cluster_feature_difference_top20.png"", dpi=220)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,669,stage5_cluster,"fig.savefig(FIGURES_DIR / ""stage5_cluster_feature_difference_top20.png"", dpi=220)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,673,class,def run_cluster_label_classifier(,warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,673,cluster,def run_cluster_label_classifier(,warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,684,StandardScaler(,"(""scaler"", StandardScaler()),",warning,Unsupervised PD-only clustering fits scaler/PCA on the PD subject subset; this is acceptable only because it is not supervised CV and forbidden columns are excluded.,no
src/stage5_pd_two_cluster_phenotyping.py,689,class,"class_weight=""balanced"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,697,StandardScaler(,"(""scaler"", StandardScaler()),",warning,Unsupervised PD-only clustering fits scaler/PCA on the PD subject subset; this is acceptable only because it is not supervised CV and forbidden columns are excluded.,no
src/stage5_pd_two_cluster_phenotyping.py,703,class,"class_weight=""balanced"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,712,class,"class_weight=""balanced"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,760,class,classifier_metrics = pd.DataFrame(rows),warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,762,class,"classifier_metrics,",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,763,class,"RESULTS_DIR / ""stage5_cluster_label_classifier_metrics.csv"",",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,763,cluster,"RESULTS_DIR / ""stage5_cluster_label_classifier_metrics.csv"",",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,763,stage5_cluster,"RESULTS_DIR / ""stage5_cluster_label_classifier_metrics.csv"",",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,765,class,return classifier_metrics,warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,791,cluster,"f""{recommended['clustering_method']}`。该方案最小簇比例为 """,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,792,cluster,"f""{recommended['smaller_cluster_ratio']:.3f}，稳定性 ARI 均值为 """,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,804,cluster,"""clustering_method"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,806,cluster,"""smaller_cluster_ratio"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,820,class,"classifier_metrics: pd.DataFrame,",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5_pd_two_cluster_phenotyping.py,823,cluster,"cluster_counts = assignments[""cluster""].value_counts().sort_index()",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5_pd_two_cluster_phenotyping.py,824,cluster,cluster_ratio = (cluster_counts / cluster_counts.sum()).round(4),safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5_pd_two_cluster_phenotyping.py,825,sex_male,"sex_table = pd.crosstab(assignments[""cluster""], assignments[""sex_male""], margins=True)",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5_pd_two_cluster_phenotyping.py,825,cluster,"sex_table = pd.crosstab(assignments[""cluster""], assignments[""sex_male""], margins=True)",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5_pd_two_cluster_phenotyping.py,828,class,"classifier_summary = classifier_metrics[classifier_metrics[""fold""].isin([""mean"", ""std""])]",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5_pd_two_cluster_phenotyping.py,841,class,"""本阶段只在 Dataset 1 的 PD 受试者内部进行 k=2 无监督聚类，目标是得到基于语音特征的二类潜在表型，并训练一个预测聚类标签的 cluster-label classifier。"",",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,841,cluster,"""本阶段只在 Dataset 1 的 PD 受试者内部进行 k=2 无监督聚类，目标是得到基于语音特征的二类潜在表型，并训练一个预测聚类标签的 cluster-label classifier。"",",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,851,class,"f""- class 分布：`{subject_table['class'].value_counts().sort_index().to_dict()}`"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,853,id,"f""- duplicated id 数：`{int(subject_table['id'].duplicated().sum())}`"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,857,id,"""`id`, `gender`, `class`, `sex_male`, `record_count` 及任何标签或后续生成列均不进入聚类输入。`sex_male` 仅用于事后描述。"",",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5_pd_two_cluster_phenotyping.py,857,sex_male,"""`id`, `gender`, `class`, `sex_male`, `record_count` 及任何标签或后续生成列均不进入聚类输入。`sex_male` 仅用于事后描述。"",",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5_pd_two_cluster_phenotyping.py,857,gender,"""`id`, `gender`, `class`, `sex_male`, `record_count` 及任何标签或后续生成列均不进入聚类输入。`sex_male` 仅用于事后描述。"",",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5_pd_two_cluster_phenotyping.py,857,class,"""`id`, `gender`, `class`, `sex_male`, `record_count` 及任何标签或后续生成列均不进入聚类输入。`sex_male` 仅用于事后描述。"",",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5_pd_two_cluster_phenotyping.py,865,cluster,"""clustering_method"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,866,cluster,"""cluster_0_size"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,867,cluster,"""cluster_1_size"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,868,cluster,"""smaller_cluster_ratio"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,879,cluster,"""稳定性均值和标准差已写入 `results/stage5_clustering_metrics.csv`。"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
